1.011	0.000	13.650	1
2.020	14.091	25.027	1
1.012	39.559	16.677	1
2.019	56.677	20.682	1
1.013	77.800	17.910	1
2.018	96.151	17.356	1
1.014	113.948	26.588	1
2.017	140.977	20.479	1
1.015	161.897	19.730	1
2.016	182.067	17.492	1
1.016	200.000	17.492	1
2.015	217.933	19.730	1
1.017	238.103	20.479	1
2.014	259.023	26.588	1
1.018	286.052	17.356	1
2.013	303.849	17.910	1
1.019	322.200	20.682	1
2.012	343.323	16.677	1
1.020	360.441	25.027	1
2.011	385.909	13.650	1
