1.001	0.000	14.706	1
2.010	15.001	21.634	1
1.002	36.929	17.061	1
2.009	54.285	19.509	1
1.003	74.089	20.384	1
2.008	94.767	15.932	1
1.004	110.994	20.643	1
2.007	131.931	21.446	1
1.005	153.672	20.066	1
2.006	174.033	25.672	1
1.006	200.000	25.672	1
2.005	225.967	20.066	1
1.007	246.328	21.446	1
2.004	268.069	20.643	1
1.008	289.006	15.932	1
2.003	305.233	20.384	1
1.009	325.911	19.509	1
2.002	345.715	17.061	1
1.010	363.071	21.634	1
2.001	384.999	14.706	1
