cond	onset	word1	word2
1.1	0	couch	chair
1.0	2	water	black
1.1	4	animal	wild
1.0	6	wing	teacher
1.1	8	avenue	street
1.0	10	library	eye
1.1	12	write	letter
1.0	14	coast	church
3.1	16	ϞΘΨƘΘƟ	ϞΘΨƘΘƟ
3.0	18	ƋΓδΦΦƋ	ƟƘΓƕƧ
3.1	20	ƘƩƋΞΞƋ	ƘƩƋΞΞƋ
3.0	22	ΔƜʖƏƘƋ	δΓΘƱΨ
3.1	24	ΘδƱŒƋ	ΘδƱŒƋ
3.0	26	ƟƋЖƜϞ	ΘƱΘΦƏƩ
3.0	28	ƩƋδϞƩ	ƋΘƜЖƜƱ
3.1	30	ƋЖƕƩΞ	ƋЖƕƩΞ
2.1	32	truth|oboe|mortar	deceit|clarinet|pestle
2.0	34	parade|cult|haddock	carp|prosper|sable
2.0	36	shock|measles|lute	drape|logic|abscess
2.1	38	drum|stale|valor	cymbal|rancid|merit
2.1	40	mass|sane|vigil	quantity|madness|dirge
2.1	42	steak|remedy|dirge	brisket|cure|lament
2.1	44	slope|gist|bard	incline|context|minstrel
2.0	46	flavor|feast|spasm	merry|adorn|eaves
3.0	48	ϞƱƩƘΓƱ	ΞƧϞŒŒ
3.1	50	ƋƩЖϞδΔ	ƋƩЖϞδΔ
3.0	52	ΦƕƘƱƘ	ƱδƏƕЖΓ
3.0	54	ƏƩЖƘΞΔ	ŒΦƟƟƕ
3.0	56	ƏƩΓƏΓΔ	ϞΓΔƕʖ
3.1	58	ƩƟΦƋƧΨ	ƩƟΦƋƧΨ
3.1	60	ƘΞΔƋʖ	ƘΞΔƋʖ
3.1	62	ƘƱΨΦΦ	ƘƱΨΦΦ
5.0	64	<REST>	<REST>
4.0	80	ƜϞΓƱƧ	ƜϞΓƱΞ
4.1	82	δƧΨΓƜ	δƧΨΓƜ
4.0	84	ЖƧƧΘƩΘ	ƋƧƧΘƩΘ
4.1	86	ƘΨϞδƜ	ƘΨϞδƜ
4.1	88	ƘƕΨΦƱ	ƘƕΨΦƱ
4.1	90	ΔƋΞƏΨʖ	ΔƋΞƏΨʖ
4.1	92	ƜΓʖΘƩƜ	ƜΓʖΘƩƜ
4.1	94	ΓƱδƏϞʖ	ΓƱδƏϞʖ
4.1	96	ƋƧΓΘƕΞ	ƋƧΓΘƕΞ
4.0	98	ƧΦϞΨΞ	ΦΦϞΨΞ
4.0	100	ŒƟЖΞδʖ	ŒƟЖΞŒʖ
4.0	102	ΦΦΔΨƏ	ΦΦΔʖƏ
4.1	104	ƟΓЖƧƏ	ƟΓЖƧƏ
4.0	106	ΘΞΦʖƋ	ΘΞΦΘƋ
4.1	108	ЖδΦƋΔ	ЖδΦƋΔ
4.0	110	ƜƕΨƩΨŒ	ƜƕΨЖΨŒ
1.0	112	carrot	window
1.1	114	sheet	paper
1.1	116	tape	record
1.1	118	rabbit	carrot
1.0	120	sister	letter
1.1	122	mail	letter
1.1	124	world	country
1.1	126	state	capital
4.0	128	ЖΔƧδƘ	ЖΓƧδƘ
4.1	130	ƘϞΓΘΔ	ƘϞΓΘΔ
4.0	132	ƕƜƟδŒƱ	ƕƜδδŒƱ
4.1	134	ΓϞʖƘƱ	ΓϞʖƘƱ
