cond	onset	word1	word2
4.0	0	ƱƕδΦƘ	ƱƕδΦŒ
4.0	2	ƱЖΦΔЖƘ	ƱЖΦΔЖʖ
4.1	4	ЖΦƋŒΞƋ	ЖΦƋŒΞƋ
4.1	6	ЖƧƩƕʖ	ЖƧƩƕʖ
4.0	8	ϞΦƩΨƏƩ	ƏΦƩΨƏƩ
4.0	10	ƋΦЖƩƏ	ƋΦƕƩƏ
4.0	12	ΔƏƩƧΦΨ	ΔδƩƧΦΨ
4.1	14	ƟƧƩϞЖ	ƟƧƩϞЖ
1.1	16	belly	stomach
1.0	18	blood	message
1.1	20	corner	block
1.0	22	banana	look
1.0	24	dentist	bread
1.0	26	magazine	soil
1.1	28	village	town
1.1	30	beef	chicken
5.0	32	<REST>	<REST>
1.1	48	write	letter
1.0	50	guest	street
1.0	52	library	eye
1.0	54	mother	game
1.0	56	coast	church
1.1	58	table	chair
1.0	60	mirror	branch
1.0	62	time	officer
4.0	64	ЖЖЖΘƜ	ЖƕЖΘƜ
4.1	66	ϞΨƜƕΨƘ	ϞΨƜƕΨƘ
4.0	68	ƜʖϞΓƱƕ	ƜʖϞΓƧƕ
4.1	70	ΔΓƩƜΨƕ	ΔΓƩƜΨƕ
4.0	72	ΔƕϞΓϞ	δƕϞΓϞ
4.1	74	ƜƏƘƘƩ	ƜƏƘƘƩ
4.1	76	ƘƜƕƱŒΨ	ƘƜƕƱŒΨ
4.1	78	ʖΨЖΓϞ	ʖΨЖΓϞ
2.1	80	praise|vague|perish	hymn|context|slay
2.1	82	alien|crush|assent	invader|pummel|clamor
2.0	84	awkward|alter|freedom	lure|scowl|valor
2.0	86	prop|rudder|dowager	hairpin|guilt|axle
2.0	88	solution|algebra|deceit	pity|pore|pious
2.1	90	pause|weep|chassis	brief|sorrow|axle
2.1	92	haul|gasket|decree	freight|piston|edict
2.0	94	tide|blessing|hybrid	parcel|fuse|levity
3.0	96	ƘϞΔΘƟʖ	ƋΘƜδϞ
3.0	98	ΦΨƕƩƋ	ЖƧƧΘƧϞ
3.0	100	ƩΦƧʖƜ	ƜΘΦΨΦΘ
3.1	102	ƘƋЖΨϞΨ	ƘƋЖΨϞΨ
3.1	104	ЖƏƜƧƘ	ЖƏƜƧƘ
3.1	106	ΘƧŒŒƩƩ	ΘƧŒŒƩƩ
3.1	108	ƧƋƱΓΓ	ƧƋƱΓΓ
3.1	110	ΨΓΦƏЖƩ	ΨΓΦƏЖƩ
1.1	112	couch	chair
1.0	114	bubble	phone
1.0	116	shape	street
1.0	118	village	glass
1.1	120	gift	present
1.0	122	train	closet
1.0	124	leaf	street
1.1	126	banana	apple
3.1	128	ƜŒϞЖΞƩ	ƜŒϞЖΞƩ
3.1	130	ŒƕЖƟƜ	ŒƕЖƟƜ
3.0	132	ƋδΔƕƩ	ϞϞʖƟΔΔ
3.0	134	ЖδƧΞƏ	ΔƏƘƧŒƕ
