cond	onset	word1	word2
3.1	0	ŒϞΔʖδ	ŒϞΔʖδ
3.0	2	ϞƟƘΓƏƜ	ΔƕŒδЖ
3.0	4	ΘƩʖʖΓƘ	ΔƜΦΨƕ
3.1	6	ŒΞΦƟƕƏ	ŒΞΦƟƕƏ
3.0	8	ƏƜΓƟΦ	ΘƧƟϞƜƋ
3.1	10	ƜΞƜΨŒƟ	ƜΞƜΨŒƟ
3.1	12	δƜƩƏΨ	δƜƩƏΨ
3.0	14	ƕƱƧΔƋΞ	ʖΓΞΘΓ
5.0	16	<REST>	<REST>
3.0	32	ΨδΔƱΘ	ЖƜδƏʖΔ
3.0	34	δŒΓΘƋ	ƟЖƟЖƟΞ
3.0	36	ƕΦϞΓΦΞ	ƩΓƟƜƱ
3.1	38	ΞЖΔʖƱƜ	ΞЖΔʖƱƜ
3.1	40	ƩƘƋƋΘ	ƩƘƋƋΘ
3.1	42	ΦƋƜƩƟΘ	ΦƋƜƩƟΘ
3.0	44	ƩЖƏƋŒʖ	ƟƱΓΓƱ
3.1	46	ƧƘΔδʖΔ	ƧƘΔδʖΔ
4.1	48	ΘƋƩΨʖΦ	ΘƋƩΨʖΦ
4.0	50	δƘƕƕƘƏ	δƘƜƕƘƏ
4.0	52	ŒƕϞʖΦ	ƱƕϞʖΦ
4.0	54	ƟΨƋʖδƏ	ƟƋƋʖδƏ
4.1	56	ΘʖƜΘƩΘ	ΘʖƜΘƩΘ
4.0	58	ΔϞΦϞʖΞ	ΔϞΦϞʖŒ
4.1	60	δΔŒΔƋƧ	δΔŒΔƋƧ
4.0	62	ΘΔΓδΞΨ	ΘΔΓΞΞΨ
2.1	64	gallant|burial|ego	fellow|urn|vanity
2.0	66	stern|refrain|brisket	risk|perish|finite
2.1	68	shock|edge|tremor	jolt|chasm|fissure
2.0	70	ate|plea|inferno	copper|vault|rector
2.0	72	nerve|burlap|jitterbug	pail|heroism|raze
2.0	74	rod|mutton|beau	flavor|eternal|dictation
2.0	76	outbreak|justify|lymph	lease|thwart|lyre
2.0	78	protocol|aurora|exertion	fable|furnace|waive
