cond	onset	word1	word2
4.0	0	ΦŒƘƱƕ	ΦŒƘΦƕ
4.1	2	ƜΘƟƜΘ	ƜΘƟƜΘ
4.0	4	ŒΞƱδΞδ	ŒΦƱδΞδ
4.1	6	ΨŒƧΓƩ	ΨŒƧΓƩ
4.1	8	ΨƜŒƱΘ	ΨƜŒƱΘ
4.1	10	ƏδƩƜδ	ƏδƩƜδ
4.1	12	ΘΨƩƧƧ	ΘΨƩƧƧ
4.1	14	ƩΞƟΦƧŒ	ƩΞƟΦƧŒ
3.1	16	ƟƘƜƟƱ	ƟƘƜƟƱ
3.0	18	ƱƏΨδΞƋ	ϞƱƋƧδΘ
3.0	20	ʖΔΞƩЖƱ	ΦƕƘΔŒЖ
3.1	22	ΞΞƧΓʖ	ΞΞƧΓʖ
3.1	24	ΔΓƋƜƩ	ΔΓƋƜƩ
3.0	26	δΓƜϞƜ	ΦʖŒƩЖ
3.0	28	ƋΨЖƜΞƏ	δЖƋƟƕΓ
3.0	30	ΦƟƩƕŒ	ΨΘΦϞϞ
2.1	32	kale|squeak|bard	spinach|clang|minstrel
2.0	34	bureau|fraud|panorama	quake|sorrow|toil
2.0	36	emotion|elegant|revolt	coil|vigil|caucus
2.0	38	sketch|cult|assent	cavern|prosper|dirge
2.0	40	wizard|fir|mastery	aerial|ownership|teem
2.1	42	bishop|weep|decree	parish|sorrow|edict
2.1	44	haul|spire|slang	freight|steeple|idiom
2.1	46	tunic|oath|tame	sandal|pledge|docile
4.0	48	ƕƕΘΞΦƜ	ΨƕΘΞΦƜ
4.1	50	ƜƩΓƘƘ	ƜƩΓƘƘ
4.1	52	ƱƘΦƘʖƱ	ƱƘΦƘʖƱ
4.0	54	ʖƏΘʖƘ	ʖƏΘʖƧ
4.0	56	ƱΘʖΔƘ	ƱΘƱΔƘ
4.0	58	ƋΘƩƧʖƟ	ƋΘƩΦʖƟ
4.0	60	ƜŒϞƱΓ	ƋŒϞƱΓ
4.1	62	ΞΦƜΦƘ	ΞΦƜΦƘ
5.0	64	<REST>	<REST>
1.0	80	animal	cold
1.0	82	artist	dress
1.0	84	carrot	window
1.0	86	bubble	phone
1.0	88	salt	mountain
1.1	90	table	chair
1.0	92	shell	flower
1.1	94	library	read
4.1	96	ƱΓΔƏΨΓ	ƱΓΔƏΨΓ
4.1	98	ƕΦΨΓϞδ	ƕΦΨΓϞδ
4.1	100	δΦʖƏƘ	δΦʖƏƘ
4.0	102	ƋΨƟŒδΞ	ƋƏƟŒδΞ
4.1	104	ƧΓƟʖΘδ	ƧΓƟʖΘδ
4.0	106	ЖƕƜƱδƜ	ЖƕƜƱʖƜ
4.0	108	ƘƩƩƱŒƱ	ΘƩƩƱŒƱ
4.0	110	ƏϞƱŒΨ	ƏϞΓŒΨ
4.0	112	ƏŒƏΓΞƜ	ƏŒƏΓΞΘ
4.1	114	ƏʖδƏΘƏ	ƏʖδƏΘƏ
4.1	116	ƏƏΞƕΔƩ	ƏƏΞƕΔƩ
4.1	118	δϞΔƏΔ	δϞΔƏΔ
4.0	120	ƱΔƘΦΨ	ƱƟƘΦΨ
4.1	122	ƧЖδƜƋ	ƧЖδƜƋ
4.1	124	ΞϞƜŒΦ	ΞϞƜŒΦ
4.0	126	ΨƏʖΨΘƩ	ΨƟʖΨΘƩ
5.0	128	<REST>	<REST>
3.0	144	ΞδΓΔƏ	ƜΔЖƱƱ
3.0	146	ƏƘƟƘƧΓ	ƕΘΨƩƜЖ
3.0	148	ƜЖΦƕΘΔ	ƧʖƏƘΦƘ
3.1	150	ΞΘϞΞƘ	ΞΘϞΞƘ
3.1	152	ƕŒƕΓΘŒ	ƕŒƕΓΘŒ
3.0	154	ƩδΔʖƟϞ	ΨƕƧδΔƕ
3.1	156	ΔЖΘƘƋ	ΔЖΘƘƋ
3.1	158	ƩƋΦΘƋ	ƩƋΦΘƋ
3.1	160	ΞƘƟƜΘƏ	ΞƘƟƜΘƏ
3.1	162	ƏƱƱΔƧΘ	ƏƱƱΔƧΘ
3.0	164	ƕΨƜƕƘ	ΓƋΔƘΓ
3.0	166	ϞΓΞƱϞƋ	ƏƟƧƩΔŒ
3.0	168	ƱƜƋΨΘƟ	ƘƧƧΓΓЖ
3.1	170	δΘЖŒƧΓ	δΘЖŒƧΓ
3.0	172	ΓƕʖƋϞ	ΔƧΔƟƱ
3.1	174	ΨЖƋƏΘ	ΨЖƋƏΘ
2.0	176	authentic|garment|ego	sin|sear|flicker
2.1	178	span|heap|bravery	length|rubble|laud
2.1	180	coffin|spare|valor	morgue|mercy|merit
2.0	182	germ|soar|deceit	choral|regret|pious
2.1	184	mortal|gist|parish	soul|context|rector
2.1	186	dive|cloak|usury	harpoon|tunic|misuse
2.1	188	sewer|flicker|epitaph	slime|glare|wrote
2.1	190	humble|cope|beech	praise|hardship|spruce
5.0	192	<REST>	<REST>
1.1	208	mother	father
1.1	210	paper	pencil
1.1	212	belly	stomach
1.0	214	doctor	monkey
1.0	216	write	paper
1.1	218	channel	radio
1.1	220	mirror	face
1.1	222	count	number
5.0	224	<REST>	<REST>
4.1	240	ΞƏƘƏΓŒ	ΞƏƘƏΓŒ
