cond	onset	word1	word2
3.1	0	ΨƩʖδƋΔ	ΨƩʖδƋΔ
3.0	2	ΨƩƋƘƋƟ	ʖƕЖϞƏƋ
3.1	4	ʖƩƋʖƘʖ	ʖƩƋʖƘʖ
3.1	6	ΔʖƧΞδ	ΔʖƧΞδ
3.1	8	ΞϞƩƜƟ	ΞϞƩƜƟ
3.1	10	ΦΔƕΓŒΞ	ΦΔƕΓŒΞ
3.0	12	ƱΦƱƕƩ	ΞΔΞΘƱ
3.1	14	ΔƕΘʖƱ	ΔƕΘʖƱ
2.0	16	flute|alter|frill	burrow|scowl|pummel
2.0	18	siren|rudder|lye	blush|guilt|diffusion
2.0	20	topic|belle|panorama	shone|jagged|toil
2.1	22	dowager|cloak|parry	queen|tunic|lunge
2.0	24	errand|jade|plank	kernel|rubble|logos
2.1	26	alien|oboe|forfeit	invader|clarinet|waive
2.1	28	coffin|oath|abhor	morgue|pledge|condemn
2.1	30	nest|plot|suede	burrow|thwart|mohair
1.1	32	dentist	brush
1.0	34	floor	drink
1.1	36	flower	rose
1.0	38	dentist	bread
1.1	40	block	street
1.0	42	blade	school
1.1	44	art	painting
1.0	46	cookie	worse
3.1	48	ƏϞϞΓδƧ	ƏϞϞΓδƧ
3.0	50	ƜŒƋƜΓΦ	ΦƧΓƩƏƏ
3.1	52	ЖƱϞƱŒƋ	ЖƱϞƱŒƋ
3.1	54	ΞЖŒΨƏƧ	ΞЖŒΨƏƧ
3.0	56	ƘϞΦƧΨ	ƋƋŒƋδ
3.0	58	ΨΞƘΔΦΘ	ƋδŒʖƕƜ
3.1	60	ƧƟƩƩΞ	ƧƟƩƩΞ
3.0	62	ƋƩƏƘƏ	ƟƏΞʖΔ
2.0	64	intense|harsh|flue	dusk|brandy|wither
2.0	66	haze|fir|vigil	cottage|ownership|clamor
2.1	68	sewer|thyme|bard	slime|nutmeg|minstrel
2.0	70	authentic|bandit|perish	sin|encore|lunge
2.0	72	flavor|manure|ego	merry|cure|flicker
2.1	74	jade|wick|chasm	emerald|flicker|fissure
2.0	76	native|mare|shortage	dreary|traction|lye
2.1	78	dummy|stupid|pride	decoy|dolt|valor
4.1	80	ΨƱΘϞƜ	ΨƱΘϞƜ
4.0	82	ΔΔΔʖƧ	ΔΔΔʖΘ
4.0	84	ƟƕŒƟΓ	ƟƕŒƟΨ
4.0	86	ϞΘƘƕϞ	ϞΘƘƕΓ
4.0	88	ƘƏΓΔŒ	ƏƏΓΔŒ
4.1	90	ƘΞʖƧƩΓ	ƘΞʖƧƩΓ
4.1	92	ƕƧƧδΞƜ	ƕƧƧδΞƜ
4.0	94	ΔƜЖΘƏϞ	ΔƜЖƩƏϞ
5.0	96	<REST>	<REST>
3.0	112	ƟδƕƜΦƋ	ƱΓΨΨƕƕ
3.1	114	ƘƟƧΔƜΘ	ƘƟƧΔƜΘ
3.1	116	ϞƕΞƧΔ	ϞƕΞƧΔ
