cond	onset	word1	word2
1.0	0	face	mouse
1.1	2	thumb	hand
1.1	4	face	smile
1.1	6	sink	water
1.1	8	camera	picture
1.0	10	chicken	banana
1.0	12	tongue	costume
1.1	14	room	house
4.0	16	ΞƩΦΨƜ	ΞƩΦΞƜ
4.0	18	ΨƘƟΘΦ	ΨƘЖΘΦ
4.0	20	ϞƕΨƩƟ	ϞƕΨƩδ
4.1	22	ŒΞΔΞΞ	ŒΞΔΞΞ
4.1	24	ΨƕƟδƕƏ	ΨƕƟδƕƏ
4.0	26	ŒƋδŒΨΨ	ŒƋδΘΨΨ
4.0	28	ΘΓʖƕΘ	ΘΓƏƕΘ
4.1	30	ƧΔδƱΓ	ƧΔδƱΓ
5.0	32	<REST>	<REST>
2.0	48	tally|youth|beau	blessing|oboe|dictation
2.1	50	cinder|revenge|enigma	furnace|grudge|paradox
2.1	52	lure|hymn|tush	stalk|psalm|strut
2.1	54	shock|faint|ego	jolt|delirium|vanity
2.0	56	protocol|troupe|leek	fable|invader|adorn
2.1	58	swarm|obese|cowl	hive|lard|tunic
2.1	60	crypt|wheat|discord	tomb|flax|clamor
2.1	62	fort|burial|vile	siege|urn|repulsive
3.0	64	ƋΨƜδΔϞ	ϞΦЖΨƜΓ
3.0	66	ЖΦΦδΔΞ	ƘƧδΘƧΔ
3.1	68	ƜʖƩƟƕƋ	ƜʖƩƟƕƋ
3.0	70	ƟƧΨΘƕ	ƱƜƘƕΓ
3.1	72	δƋΦΘƱŒ	δƋΦΘƱŒ
3.1	74	ΞΔΓƟϞ	ΞΔΓƟϞ
3.1	76	ƩΨΞƜƧ	ƩΨΞƜƧ
3.0	78	ƋЖƧʖΔƧ	δΔʖƕδƏ
3.0	80	ƧƋЖΨЖ	δϞƱΘƘ
3.0	82	ϞΨƋƱƋΨ	ƋΘƜΔŒŒ
3.0	84	ƘƏδƘƋƱ	ƱΘƜΞΔΦ
3.0	86	ΞЖʖΞЖƟ	ƘΦδƕƱΔ
3.1	88	ΘδδΦΘƋ	ΘδδΦΘƋ
3.1	90	ϞΓƧƘƋЖ	ϞΓƧƘƋЖ
3.1	92	ΘƧƧƕƋ	ΘƧƧƕƋ
3.1	94	ƧΞΨƕƋΞ	ƧΞΨƕƋΞ
4.1	96	δƋƋδδ	δƋƋδδ
4.1	98	δƜŒƜƜ	δƜŒƜƜ
4.1	100	ЖΦδƟЖ	ЖΦδƟЖ
4.1	102	ΔƧƧƋΨΨ	ΔƧƧƋΨΨ
4.1	104	ϞδƜƱϞΦ	ϞδƜƱϞΦ
4.0	106	ΦδΓƘƕƟ	ΦδΓƧƕƟ
4.0	108	ʖʖΦƜƧƋ	ʖʖΦƜƟƋ
4.1	110	ΓƱƧЖΦƋ	ΓƱƧЖΦƋ
3.0	112	ϞƜƩƱϞŒ	ΦδƘЖδƟ
3.1	114	ƕΓΞʖƏδ	ƕΓΞʖƏδ
3.0	116	ΔƱδΓƘ	ƱΞƟƧЖ
3.1	118	ΘƏƕЖƱ	ΘƏƕЖƱ
3.1	120	ƧΓδΨƏƱ	ƧΓδΨƏƱ
3.0	122	ƋΓƩΞЖ	δЖʖʖδ
3.0	124	ƘƕƱϞƧ	ƕΘƧΞƘ
3.0	126	ΦΓƘʖƋ	ΨϞƩƘϞ
4.1	128	ϞΔΨƧʖ	ϞΔΨƧʖ
4.1	130	ΨΦƱƧδ	ΨΦƱƧδ
4.1	132	ƕΔƏΔʖ	ƕΔƏΔʖ
4.0	134	ΔΦƩƕϞ	ΔΞƩƕϞ
4.0	136	ϞΦΓƜƟЖ	ϞΦΓƕƟЖ
4.1	138	ŒϞƧŒƟ	ŒϞƧŒƟ
4.0	140	ƩΞƧΞƟƕ	ƩΞƧΞΔƕ
4.0	142	ƏδƏƘΘƟ	ƏδƱƘΘƟ
2.1	144	frail|decoy|vane	weak|lure|eaves
2.1	146	dogma|mortgage|thinker	religion|lease|astute
2.1	148	quest|hail|franc	seek|sleet|lire
2.0	150	hunter|eerie|deed	urn|calmness|havoc
2.0	152	servant|portray|inferno	deceit|rancid|rector
2.1	154	sycamore|quail|lode	cedar|fowl|miner
2.0	156	liter|refrain|gist	mist|perish|deity
2.0	158	sash|zone|deity	petal|wharf|slovenly
1.1	160	bedroom	closet
1.0	162	contract	point
1.1	164	restaurant	bar
