cond	onset	word1	word2
3.1	0	ϞƋЖϞʖƘ	ϞƋЖϞʖƘ
3.1	2	ЖΔʖƧΘ	ЖΔʖƧΘ
3.1	4	ΔƋƱϞŒƏ	ΔƋƱϞŒƏ
3.0	6	ϞƘŒƏƟΦ	δƱƩЖΦŒ
3.1	8	ƕδΓΨΓ	ƕδΓΨΓ
3.0	10	ƜƱϞƘƧ	ƩƋƋƩŒ
3.1	12	ƘδΞƋƧΓ	ƘδΞƋƧΓ
3.0	14	ϞΞΨΓΔƘ	ƘЖƕƜΦƜ
5.0	16	<REST>	<REST>
1.0	32	disease	music
1.0	34	bubble	phone
1.0	36	breakfast	tie
1.1	38	write	letter
1.1	40	tape	record
1.0	42	rabbit	kind
1.1	44	village	town
1.1	46	table	chair
2.1	48	quake|stupid|graceful	rubble|dolt|gait
2.0	50	odor|feast|scowl	loyalty|adorn|clang
2.1	52	alien|weep|mortar	invader|sorrow|pestle
2.0	54	flora|mare|perish	pledge|traction|lunge
2.0	56	debut|garment|shortage	payment|sear|lye
2.0	58	germ|keg|haddock	choral|nightgown|sable
2.1	60	praise|plot|gilt	hymn|thwart|ornate
2.0	62	sketch|rigid|flue	cavern|venom|wither
4.0	64	ƧδƧϞЖ	ƧδΓϞЖ
4.0	66	ƱδϞΘƋ	ƱƋϞΘƋ
4.1	68	ΘƟΔЖƩ	ΘƟΔЖƩ
4.1	70	ΨΔƕŒƱ	ΨΔƕŒƱ
4.0	72	ƱƘƧƟΔƩ	ƱƘƜƟΔƩ
4.0	74	ΦΔΨƕΘŒ	ΦΔΨΔΘŒ
4.0	76	ΦϞŒƱƩ	ΦϞΨƱƩ
4.0	78	ƕƧЖΓϞ	ƕƧЖΨϞ
3.0	80	ƟΔϞƱΞ	ƩƕƩΘΦ
3.1	82	ΓΘδŒЖΦ	ΓΘδŒЖΦ
3.1	84	ΓΓƜƏΓ	ΓΓƜƏΓ
3.0	86	ƩƱΘŒƱƱ	δƩƏΓƘδ
3.0	88	ƋΘƜŒΞʖ	ŒΞЖЖƜΔ
3.0	90	ƕδΓƋƟƱ	ƩΔΔƟΞΨ
3.1	92	ƏΘƩΘΞƘ	ƏΘƩΘΞƘ
3.1	94	ЖŒЖƏδ	ЖŒЖƏδ
1.0	96	library	eye
1.0	98	walk	blanket
1.1	100	dentist	brush
1.0	102	mother	game
1.0	104	school	bird
1.0	106	carrot	window
1.1	108	family	home
1.0	110	salt	mountain
3.1	112	ΞƘЖΞƜ	ΞƘЖΞƜ
3.0	114	ʖʖΘϞŒƜ	ƧΓΞΘƕŒ
3.1	116	ŒƟЖΘƏ	ŒƟЖΘƏ
3.0	118	ΔϞΘΨƱƋ	ƩδƏʖƩϞ
3.0	120	ΔΓŒƱƋ	ƟʖΓΞΘ
3.0	122	ƧƟΓƏδ	ΔΨΔƩƏ
3.0	124	ƜΦƟƟϞŒ	ΞƘΔƕΘЖ
3.0	126	δƘΞƟƩ	ƏƧƘƱƏ
4.0	128	ƟƕƘʖƜƘ	ƟƕƘʖƜƜ
4.1	130	ΔƜΦΦΘƏ	ΔƜΦΦΘƏ
4.0	132	ƏΨʖƧϞ	ƏƋʖƧϞ
4.1	134	ΦƩΔΘδ	ΦƩΔΘδ
4.0	136	ΔƕƩΦΘ	ΔƕƩΦΓ
4.0	138	ΔƏЖƏϞƕ	ΔƏЖƕϞƕ
4.1	140	ΦƋΓЖŒ	ΦƋΓЖŒ
4.1	142	ƜЖƟЖƱ	ƜЖƟЖƱ
1.0	144	tomato	beach
1.1	146	mother	father
1.1	148	world	country
1.1	150	island	beach
1.0	152	throw	pants
1.1	154	library	read
1.1	156	cookie	sugar
1.0	158	village	glass
5.0	160	<REST>	<REST>
4.1	176	ΓƟЖƕŒ	ΓƟЖƕŒ
4.0	178	ƧƧΨʖΔδ	ƧΨΨʖΔδ
4.1	180	ϞΞϞƟΦ	ϞΞϞƟΦ
4.1	182	ƜϞΘƟΦ	ƜϞΘƟΦ
4.1	184	ƩΦƏƱδδ	ƩΦƏƱδδ
4.0	186	ƱδʖΨŒΔ	ŒδʖΨŒΔ
4.1	188	ƋŒŒƟƘ	ƋŒŒƟƘ
4.1	190	ΓƋΓƘƜʖ	ΓƋΓƘƜʖ
1.0	192	animal	cold
1.0	194	mouse	knife
1.1	196	block	street
1.1	198	corner	block
1.0	200	time	officer
1.1	202	beef	chicken
1.0	204	blood	message
1.1	206	channel	radio
5.0	208	<REST>	<REST>
2.1	224	truth|flicker|pride	deceit|glare|valor
2.1	226	fraud|mince|dirge	scheme|slice|lament
2.1	228	casket|cloak|abhor	burial|tunic|condemn
2.1	230	kale|led|edict	spinach|conquest|decree
2.0	232	magician|algebra|tusk	mast|pore|oblivion
2.0	234	flute|fir|panorama	burrow|ownership|toil
2.0	236	solution|mink|yew	pity|minnow|chassis
2.1	238	cube|cope|parish	sphere|hardship|rector
1.1	240	monkey	banana
1.1	242	sleep	night
1.1	244	animal	wild
1.1	246	tree	branch
1.0	248	answer	hungry
1.1	250	father	child
1.0	252	train	closet
1.1	254	banana	apple
5.0	256	<REST>	<REST>
3.0	272	ЖΞΦƩΦ	ƧΘƱƕΨ
3.0	274	ΓƧƏƱΔ	δδΔŒΘ
