cond	onset	word1	word2
4.0	0	ƘʖʖΓƟŒ	ƘʖʖƩƟŒ
4.0	2	ƧϞϞʖƧ	ƧϞΨʖƧ
4.1	4	ƋʖƧŒŒƕ	ƋʖƧŒŒƕ
4.0	6	ΨƜƘδδƱ	ΨƜƘδƟƱ
4.1	8	ƟΓƧΨƱƜ	ƟΓƧΨƱƜ
4.0	10	ƋƘδƩΘ	ΞƘδƩΘ
4.0	12	ƩΨƕΔδ	ƩΨƕΔŒ
4.0	14	ƟŒƟƕΨƋ	ƟŒƟΦΨƋ
5.0	16	<REST>	<REST>
1.1	32	trip	vacation
1.0	34	bubble	phone
1.1	36	village	town
1.0	38	carrot	window
1.0	40	leaf	street
1.1	42	state	capital
1.1	44	avenue	street
1.0	46	throw	pants
5.0	48	<REST>	<REST>
1.0	64	dentist	bread
1.1	66	gift	present
1.1	68	channel	radio
1.1	70	corner	block
1.0	72	garden	sign
1.0	74	shape	street
1.1	76	shirt	pants
1.0	78	train	closet
1.0	80	bag	telephone
1.0	82	mirror	branch
1.0	84	disease	music
1.1	86	block	street
1.0	88	rabbit	kind
1.1	90	hill	mountain
1.0	92	answer	hungry
1.1	94	tree	branch
2.0	96	native|sleet|bard	dreary|shriek|rubble
2.1	98	nest|oath|chassis	burrow|pledge|axle
2.0	100	parade|sane|haste	carp|thistle|debut
2.1	102	humble|remedy|epitaph	praise|cure|wrote
2.0	104	opium|measles|scowl	timber|logic|clang
2.0	106	silk|algebra|equality	aspect|pore|bred
2.0	108	prop|mink|raze	hairpin|minnow|repress
2.1	110	magic|finance|perish	mystic|audit|slay
3.1	112	δΨΔΘΞ	δΨΔΘΞ
3.0	114	ƟƟΘƟΦΦ	ЖδϞΨƏƜ
3.1	116	ƘƧƘƩΦ	ƘƧƘƩΦ
3.1	118	ΞϞδƱΞΨ	ΞϞδƱΞΨ
3.1	120	ʖϞΦЖƱ	ʖϞΦЖƱ
3.1	122	ЖΨƱŒƟƟ	ЖΨƱŒƟƟ
3.0	124	ƋʖΓƩƏ	ƜƟƟƏƧ
3.1	126	ΔƕΦƩƕ	ΔƕΦƩƕ
4.1	128	ŒƧƟƜƘΘ	ŒƧƟƜƘΘ
4.0	130	ΞƋΔŒϞƘ	ŒƋΔŒϞƘ
